"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_844A","ACCT_844B","ACCT_844C","ACCT_844D","ACCT_844E","ACCT_844F","ACCT_844G","ACCT_844H","ACCT_844I","ACCT_844J","ACCT_844K","ACCT_844L","ACCT_844M","ACCT_844N","ACCT_844O","ACCT_844P","ACCT_844Q","ACCT_844R","ACCT_844S","ACCT_844T"
68373,12/31/2013 0:00:00,9740,"953974685","","","","","","","","","","","","","","","","","","",""
68374,12/31/2013 0:00:00,6209,"","","","","","","","","","","","","","","","","","","",""
68375,12/31/2013 0:00:00,5682,"","","","","","","","","","","","","","","","","","","",""
68376,12/31/2013 0:00:00,269,"","","","","","","","","","","","","","","","","","","",""
68377,12/31/2013 0:00:00,2479,"","","","","","","","","","","","","","","","","","","",""
68383,12/31/2013 0:00:00,7008,"","","","","","","","","","","","","","","","","","","",""
68385,12/31/2013 0:00:00,13155,"391450423","","","","","","","","","","","","","","","","","","",""
68386,12/31/2013 0:00:00,1393,"","","","","","","","","","","","","","","","","","","",""
68389,12/31/2013 0:00:00,26331,"","","","","","","","","","","","","","","","","","","",""
68390,12/31/2013 0:00:00,4212,"","","","","","","","","","","","","","","","","","","",""
68391,12/31/2013 0:00:00,90,"","","","","","","","","","","","","","","","","","","",""
68394,12/31/2013 0:00:00,7361,"470847322","770024600","","","","","","","","","","","","","","","","","",""
68395,12/31/2013 0:00:00,4143,"680109727","","","","","","","","","","","","","","","","","","",""
68398,12/31/2013 0:00:00,14443,"680389013","","","","","","","","","","","","","","","","","","",""
68402,12/31/2013 0:00:00,5526,"","","","","","","","","","","","","","","","","","","",""
68404,12/31/2013 0:00:00,11779,"954176990","","","","","","","","","","","","","","","","","","",""
68407,12/31/2013 0:00:00,2730,"","","","","","","","","","","","","","","","","","","",""
68409,12/31/2013 0:00:00,5193,"","","","","","","","","","","","","","","","","","","",""
68410,12/31/2013 0:00:00,1877,"","","","","","","","","","","","","","","","","","","",""
68411,12/31/2013 0:00:00,318,"","","","","","","","","","","","","","","","","","","",""
68412,12/31/2013 0:00:00,7154,"","","","","","","","","","","","","","","","","","","",""
68413,12/31/2013 0:00:00,18786,"","","","","","","","","","","","","","","","","","","",""
68415,12/31/2013 0:00:00,17027,"592941216","953732627","954512320","200896604","954489756","","","","","","","","","","","","","","",""
68416,12/31/2013 0:00:00,14064,"","","","","","","","","","","","","","","","","","","",""
68417,12/31/2013 0:00:00,2636,"452718103","200578485","","","","","","","","","","","","","","","","","",""
68420,12/31/2013 0:00:00,26344,"","","","","","","","","","","","","","","","","","","",""
68421,12/31/2013 0:00:00,3461,"","","","","","","","","","","","","","","","","","","",""
68423,12/31/2013 0:00:00,9215,"","","","","","","","","","","","","","","","","","","",""
68424,12/31/2013 0:00:00,371,"","","","","","","","","","","","","","","","","","","",""
68425,12/31/2013 0:00:00,701,"","","","","","","","","","","","","","","","","","","",""
68428,12/31/2013 0:00:00,5985,"954391970","","","","","","","","","","","","","","","","","","",""
68429,12/31/2013 0:00:00,3434,"","","","","","","","","","","","","","","","","","","",""
68430,12/31/2013 0:00:00,26348,"","","","","","","","","","","","","","","","","","","",""
68432,12/31/2013 0:00:00,2614,"800967286","","","","","","","","","","","","","","","","","","",""
68433,12/31/2013 0:00:00,13112,"161231045","161600258","550854940","","","","","","","","","","","","","","","","",""
68434,12/31/2013 0:00:00,661,"200311717","205909704","","","","","","","","","","","","","","","","","",""
68436,12/31/2013 0:00:00,26349,"","","","","","","","","","","","","","","","","","","",""
68437,12/31/2013 0:00:00,14563,"","","","","","","","","","","","","","","","","","","",""
68438,12/31/2013 0:00:00,26350,"","","","","","","","","","","","","","","","","","","",""
68439,12/31/2013 0:00:00,762,"","","","","","","","","","","","","","","","","","","",""
68440,12/31/2013 0:00:00,14459,"","","","","","","","","","","","","","","","","","","",""
68441,12/31/2013 0:00:00,3757,"","","","","","","","","","","","","","","","","","","",""
68442,12/31/2013 0:00:00,8116,"","","","","","","","","","","","","","","","","","","",""
68443,12/31/2013 0:00:00,11567,"","","","","","","","","","","","","","","","","","","",""
68444,12/31/2013 0:00:00,103,"","","","","","","","","","","","","","","","","","","",""
68445,12/31/2013 0:00:00,3393,"","","","","","","","","","","","","","","","","","","",""
68446,12/31/2013 0:00:00,8030,"","","","","","","","","","","","","","","","","","","",""
68447,12/31/2013 0:00:00,539,"","","","","","","","","","","","","","","","","","","",""
68448,12/31/2013 0:00:00,14241,"371172505","","","","","","","","","","","","","","","","","","",""
68449,12/31/2013 0:00:00,9663,"","","","","","","","","","","","","","","","","","","",""
68450,12/31/2013 0:00:00,8331,"","","","","","","","","","","","","","","","","","","",""
68451,12/31/2013 0:00:00,25267,"","","","","","","","","","","","","","","","","","","",""
68452,12/31/2013 0:00:00,1783,"","","","","","","","","","","","","","","","","","","",""
68453,12/31/2013 0:00:00,2536,"061498475","","","","","","","","","","","","","","","","","","",""
68456,12/31/2013 0:00:00,4498,"352310726","","","","","","","","","","","","","","","","","","",""
68457,12/31/2013 0:00:00,1126,"","","","","","","","","","","","","","","","","","","",""
68458,12/31/2013 0:00:00,2947,"","","","","","","","","","","","","","","","","","","",""
68459,12/31/2013 0:00:00,11611,"","","","","","","","","","","","","","","","","","","",""
68460,12/31/2013 0:00:00,295,"","","","","","","","","","","","","","","","","","","",""
68461,12/31/2013 0:00:00,7103,"","","","","","","","","","","","","","","","","","","",""
68463,12/31/2013 0:00:00,4068,"","","","","","","","","","","","","","","","","","","",""
68465,12/31/2013 0:00:00,5557,"","","","","","","","","","","","","","","","","","","",""
68469,12/31/2013 0:00:00,26359,"412003422","","","","","","","","","","","","","","","","","","",""
68471,12/31/2013 0:00:00,1795,"","","","","","","","","","","","","","","","","","","",""
68472,12/31/2013 0:00:00,26361,"","","","","","","","","","","","","","","","","","","",""
68474,12/31/2013 0:00:00,591,"","","","","","","","","","","","","","","","","","","",""
68475,12/31/2013 0:00:00,2759,"020555774","","","","","","","","","","","","","","","","","","",""
68476,12/31/2013 0:00:00,99,"","","","","","","","","","","","","","","","","","","",""
68479,12/31/2013 0:00:00,14030,"","","","","","","","","","","","","","","","","","","",""
68481,12/31/2013 0:00:00,871,"","","","","","","","","","","","","","","","","","","",""
68482,12/31/2013 0:00:00,22706,"","","","","","","","","","","","","","","","","","","",""
68483,12/31/2013 0:00:00,7990,"","","","","","","","","","","","","","","","","","","",""
68485,12/31/2013 0:00:00,23819,"330820079","","","","","","","","","","","","","","","","","","",""
68487,12/31/2013 0:00:00,379,"","","","","","","","","","","","","","","","","","","",""
68490,12/31/2013 0:00:00,3639,"593683267","","","","","","","","","","","","","","","","","","",""
68491,12/31/2013 0:00:00,3930,"","","","","","","","","","","","","","","","","","","",""
68492,12/31/2013 0:00:00,15039,"","","","","","","","","","","","","","","","","","","",""
68493,12/31/2013 0:00:00,21448,"","","","","","","","","","","","","","","","","","","",""
68494,12/31/2013 0:00:00,3827,"","","","","","","","","","","","","","","","","","","",""
68495,12/31/2013 0:00:00,657,"","","","","","","","","","","","","","","","","","","",""
68498,12/31/2013 0:00:00,10995,"","","","","","","","","","","","","","","","","","","",""
68502,12/31/2013 0:00:00,3360,"","","","","","","","","","","","","","","","","","","",""
68503,12/31/2013 0:00:00,1108,"","","","","","","","","","","","","","","","","","","",""
68505,12/31/2013 0:00:00,11855,"751887323","","","","","","","","","","","","","","","","","","",""
68507,12/31/2013 0:00:00,15280,"","","","","","","","","","","","","","","","","","","",""
68508,12/31/2013 0:00:00,6724,"","","","","","","","","","","","","","","","","","","",""
68510,12/31/2013 0:00:00,737,"","","","","","","","","","","","","","","","","","","",""
68511,12/31/2013 0:00:00,1804,"273482571","454912647","","","","","","","","","","","","","","","","","",""
68513,12/31/2013 0:00:00,26376,"","","","","","","","","","","","","","","","","","","",""
68517,12/31/2013 0:00:00,10773,"912081649","","","","","","","","","","","","","","","","","","",""
68522,12/31/2013 0:00:00,2924,"","","","","","","","","","","","","","","","","","","",""
68524,12/31/2013 0:00:00,2550,"","","","","","","","","","","","","","","","","","","",""
68528,12/31/2013 0:00:00,26388,"","","","","","","","","","","","","","","","","","","",""
68529,12/31/2013 0:00:00,26389,"","","","","","","","","","","","","","","","","","","",""
68530,12/31/2013 0:00:00,5678,"930568003","","","","","","","","","","","","","","","","","","",""
68531,12/31/2013 0:00:00,8070,"","","","","","","","","","","","","","","","","","","",""
68533,12/31/2013 0:00:00,26391,"","","","","","","","","","","","","","","","","","","",""
68535,12/31/2013 0:00:00,26393,"","","","","","","","","","","","","","","","","","","",""
68536,12/31/2013 0:00:00,8605,"382695078","382710813","","","","","","","","","","","","","","","","","",""
68539,12/31/2013 0:00:00,2863,"","","","","","","","","","","","","","","","","","","",""
68540,12/31/2013 0:00:00,9852,"","","","","","","","","","","","","","","","","","","",""
68542,12/31/2013 0:00:00,8532,"","","","","","","","","","","","","","","","","","","",""
68543,12/31/2013 0:00:00,3392,"","","","","","","","","","","","","","","","","","","",""
68545,12/31/2013 0:00:00,12279,"","","","","","","","","","","","","","","","","","","",""
68546,12/31/2013 0:00:00,13055,"911331733","","","","","","","","","","","","","","","","","","",""
68547,12/31/2013 0:00:00,26401,"","","","","","","","","","","","","","","","","","","",""
68549,12/31/2013 0:00:00,522,"","","","","","","","","","","","","","","","","","","",""
68550,12/31/2013 0:00:00,9995,"331032052","","","","","","","","","","","","","","","","","","",""
68556,12/31/2013 0:00:00,11349,"","","","","","","","","","","","","","","","","","","",""
68557,12/31/2013 0:00:00,2937,"","","","","","","","","","","","","","","","","","","",""
68558,12/31/2013 0:00:00,4905,"","","","","","","","","","","","","","","","","","","",""
68559,12/31/2013 0:00:00,733,"","","","","","","","","","","","","","","","","","","",""
68560,12/31/2013 0:00:00,13681,"","","","","","","","","","","","","","","","","","","",""
68561,12/31/2013 0:00:00,25569,"","","","","","","","","","","","","","","","","","","",""
68562,12/31/2013 0:00:00,278,"","","","","","","","","","","","","","","","","","","",""
68563,12/31/2013 0:00:00,1894,"010542492","010537469","200361756","","","","","","","","","","","","","","","","",""
68564,12/31/2013 0:00:00,594,"233080290","","","","","","","","","","","","","","","","","","",""
68565,12/31/2013 0:00:00,3860,"","","","","","","","","","","","","","","","","","","",""
68567,12/31/2013 0:00:00,4904,"","","","","","","","","","","","","","","","","","","",""
68569,12/31/2013 0:00:00,2497,"751865141","","","","","","","","","","","","","","","","","","",""
68571,12/31/2013 0:00:00,6985,"","","","","","","","","","","","","","","","","","","",""
68572,12/31/2013 0:00:00,631,"351722168","","","","","","","","","","","","","","","","","","",""
68573,12/31/2013 0:00:00,9873,"","","","","","","","","","","","","","","","","","","",""
68574,12/31/2013 0:00:00,4589,"311420019","","","","","","","","","","","","","","","","","","",""
68575,12/31/2013 0:00:00,5056,"631260914","262019921","","","","","","","","","","","","","","","","","",""
68576,12/31/2013 0:00:00,14230,"","","","","","","","","","","","","","","","","","","",""
68577,12/31/2013 0:00:00,5294,"351958766","272005414","","","","","","","","","","","","","","","","","",""
68578,12/31/2013 0:00:00,3553,"","","","","","","","","","","","","","","","","","","",""
68579,12/31/2013 0:00:00,15012,"943068709","943233988","","","","","","","","","","","","","","","","","",""
68581,12/31/2013 0:00:00,3302,"272546099","","","","","","","","","","","","","","","","","","",""
68583,12/31/2013 0:00:00,18001,"202468342","","","","","","","","","","","","","","","","","","",""
68584,12/31/2013 0:00:00,4463,"","","","","","","","","","","","","","","","","","","",""
68586,12/31/2013 0:00:00,1093,"","","","","","","","","","","","","","","","","","","",""
68587,12/31/2013 0:00:00,23780,"340048369","","","","","","","","","","","","","","","","","","",""
68588,12/31/2013 0:00:00,21555,"","","","","","","","","","","","","","","","","","","",""
68589,12/31/2013 0:00:00,15446,"","","","","","","","","","","","","","","","","","","",""
68590,12/31/2013 0:00:00,26420,"","","","","","","","","","","","","","","","","","","",""
68592,12/31/2013 0:00:00,26421,"","","","","","","","","","","","","","","","","","","",""
68593,12/31/2013 0:00:00,1911,"","","","","","","","","","","","","","","","","","","",""
68594,12/31/2013 0:00:00,3548,"","","","","","","","","","","","","","","","","","","",""
68595,12/31/2013 0:00:00,3439,"830424092","","","","","","","","","","","","","","","","","","",""
68596,12/31/2013 0:00:00,6776,"","","","","","","","","","","","","","","","","","","",""
68597,12/31/2013 0:00:00,23046,"","","","","","","","","","","","","","","","","","","",""
68598,12/31/2013 0:00:00,21527,"","","","","","","","","","","","","","","","","","","",""
68599,12/31/2013 0:00:00,24033,"621805495","263286884","454652252","","","","","","","","","","","","","","","","",""
68600,12/31/2013 0:00:00,13208,"261481756","462807225","","","","","","","","","","","","","","","","","",""
68601,12/31/2013 0:00:00,14475,"412012281","","","","","","","","","","","","","","","","","","",""
68602,12/31/2013 0:00:00,11023,"","","","","","","","","","","","","","","","","","","",""
